name_entity,label
Mildenhall,0
Saint-Martin-de-Brômes,0
Yoshiyuki Okamura,0
Marcos Juárez,0
Burr Harrison,1
Molinos,0
Coupru,0
San Patricio del Chañar,0
Burr W. Jones,1
La Motte-du-Caire,0
Las Lajas,0
Burqin County,0
Burr Steers,0
Warsheikh,0
(Warshiikh),0
Burraubach,0
Rue Édouard-Herriot,0
Las Coloradas,0
Səl̓ilw̓ətaɁɬ,0
Tsleil-Waututh Nation,0
Volx,0
Ceann a' Ghiùthsaich,0
Kineussie,0
Kingussie,0
(Hobyo),0
Hobyo,0
Comune di Treviolo,0
Treviolo,0
Gleann Iucha,0
Linlithgow,0
Lithgae,0
Sainte-Croix-du-Verdon,0
Liscannor,0
Dornach,0
Dòrnach,0
Dornoch,0
An Geal Àth,0
Galashiels,0
Gallae,0
Caumont,0
Cité Soleil,0
Site Solèy,0
Burro Banton,1
Eppes,0
"Coventry, Rhode Island",0
Burrowa-Pine Mountain National Park,0
Giffnock,0
Giofnag,0
"Burrillville, Rhode Island",0
Valernes,0
Comune di Ubiale Clanezzo,0
Ubiale Clanezzo,0
Burrungubugge River,0
Burrum Coast National Park,0
Ceann Phàdraig,0
Peterhead,0
"Peterheid, The Blue Toun",0
Soleilhas,0
Donsö,0
Valavoire,0
Gerd Schaller,0
Henån,0
Le Vernet,0
Hammarstrand,0
Burrunan dolphin,0
Watton-at-Stone,0
Slamannan,0
Sliabh Mhanainn,0
Slope of the Manau tribe,0
Prepatellar bursa,0
Lorenz Caffier,1
Odate–Noshiro Airport,0
Odate-Noshiro Kūkō,0
大館能代空港,0
Pompoï,0
Langniddry,0
Longniddry,0
Nuadh-Treabh Fada,0
Bursa Atatürk Stadium.,0
Safané,0
Comune di Urgnano,0
Urgnano,0
Bridge of Earn,0
Drochaid Èireann,0
Tengri Qaghan,1
Tansila,0
"Mineral Wells, Texas",0
Kaixin001,0
开心网,0
Baile Ùr nan Stiùbhartach,0
Newton Stewart,0
Yé,0
Fara,0
Comune di Valbondione,0
Valbondione,0
Libya,0
Hohoe,0
Macmerry,0
Magh Mhoire,0
Smilovice,0
John Farrell,1
Aberchirder,0
Foggieloan/Aberchirder,0
Obar Chiardair,0
Köröm,0
Comune di Valbrembo,0
Valbrembo,0
Hlohovec,0
Cluster Edge Specials,0
"Jena, Louisiana",0
Protivín,0
Moreton,0
Myszyniec,0
Chris Carter,1
Hailsham,0
Oloví,0
Norsjö,0
Fontconfig,0
Burson-Marsteller,0
Burst,0
Chiaki,1
千秋,1
St Bees,0
Comune di Valgoglio,0
Valgoglio,0
Miragoâne,0
Miragwàn,0
Threlkeld,0
Burt L. Talcott,1
Gossina,0
Phoenix Legend,0
Villa Regina,0
Lospalos,0
Comune di Valleve,0
Valleve,0
Rue Émile-Zola,0
Rue Saint-Dominique,0
Chromium B.S.U.,0
City of Burton,0
Lake Burtnieks,0
Libtiff,0
Shimokita Hantō Quasi-National Park,0
"Burton, Ohio",0
Burton C. Bell,1
Sobo-Katamuki Quasi-National Park,0
Mendi,0
Suigō-Tsukuba Quasi-National Park,0
Qinhuangdao,0
Spectacled finch,0
Burträsk,0
Comune di Valnegra,0
Valnegra,0
Belloc,0
Buru,0
Rizartie,0
Ros Abhartaich,0
Rosehearty,0
Jamame,0
Ningbo,0
Ceann Loch Gilb,0
Lochgilphead,0
Jesco von Puttkamer,0
Hudur,0
Dolow,0
Saint-Martin-les-Eaux,0
Garbaharrey,0
Saint-Pierre,0
Buruli ulcer,0
Murshidabad,0
মুর্শিদাবাদ,0
Çufut Qale,0
Чуфут-Кале,0
SS Burutu,0
Margarete Kupfer,0
Cyprinus pellegrini,0
Erigavo,0
(Galdogob),0
Galdogob,0
Comune di Valtorta,0
Valtorta,0
Feerfeer,0
Fērfēr,0
Burwood Highway,0
Baile na h-Ùige,0
Wigtoun,0
Wigtown,0
Maothail,0
Muthill,0
Josef Eichheim,0
Rue de Brest,0
Iskushuban,0
Municipality of Burwood,0
Bury Tomorrow,0
Labhdar,0
Lauder,0
Hafun,0
(Xaafuun),0
Burzaco,0
Tsalenjikha,0
წალენჯიხა,0
"Sheridan, Wyoming",0
Comune di Vedeseta,0
Vedeseta,0
"El Reno, Oklahoma",0
(Laascaanood),0
Las Anod,0
(Laasqoray),0
Las Khorey,0
Nýřany,0
Jacob Mueller,1
Chropyně,0
Bus Éireann,0
Mitsuhashi Kanako,1
三橋 加奈子,1
Busaiteen Club,0
Skorošice,0
Hannes Stein,1
Kralovice,0
Laprade,0
Podbořany,0
Retiro Bus Station,0
Comune di Verdellino,0
Verdellino,0
Nová Paka,0
Villefontaine,0
Buscando a Miguel,0
Ploskovice,0
Bourg-Achard,0
La Tronche,0
Rotava,0
Dianthus seguierii,0
Bush bread,0
Teplice nad Bečvou,0
Karl-Friedrich Stracke,0
Velké Kunětice,0
Arab Diaspora,0
Horní Jelení,0
Edson Dico Minga,1
Edson Minga,1
Busch Stadium (1982–2005),0
Civic Center Busch Memorial Stadium (1966–1981),0
Lázně Bělohrad,0
Michael Rossmann,1
John Colbridge Wilkinson,1
John Wilkinson,1
Velká Kraš,0
Reka,0
Река,0
Margrit Schiller,0
Rue de l'Université,0
Ljubičevac,0
Slatina,0
Слатина,0
Takanori Hoshino,1
FIFA World Cup,0
Yurika Hino,1
Cholpon-Ata,0
Чолпоната,0
Prince Ferfried,1
Lednice,0
Bayan ng Pateros,0
Pateros,0
Shear Genius,0
Westport,0
Tafilalt,0
Tafilalt / ⵜⴰⴼⵉⵍⴰⵍⵜ,0
Għasri,0
L-Għasri,0
Ta' Xbiex,0
Rocco Baldelli,1
Vanimo,0
Rakaca,0
Kavieng,0
Sanaba,0
"Blast Works: Build, Trade, Destroy",0
Mount Hagen,0
Conifer Sawflies,0
San Antonio de Padua,0
Kokopo,0
Dorcopsises,0
Saint-Jeannet,0
Popondetta,0
Tao Wei,1
陶伟,1
Reinhold Wulle,0
Saimbeyli   Hadjin,0
Rocha,0
Nagyvenyim,0
Bushmanland,0
Republic of Bushmanland,0
Republiek van Boesmanland,0
Republik Buschmannland,0
Railway Technical Research Institute,0
財団法人鉄道総合技術研究所,0
Rue de la Bourse,0
Stadtbredimus,0
Frisange,0
Junglinster,0
Waldbredimus,0
Bushy-tailed woodrat,0
"Benoit&#8201;ref|In his autobiography, Mandelbrot did not add a circumflex to the \""i\"" (i.e. \""î\"") in his first name. He included \""B\"" as a middle initial. The  New York Times obituary stated that \""he added the middle initial himself, though it does not stand for a middle name\"". But other sources suggest that he intended his middle initial B. to recursively mean Benoit B. Mandelbrot, thereby including a fractal (his mathematical discovery) in his own name.|group=n|name=Mandelbrot's_name Mandelbrot",1
Lenningen,0
Waldbillig,0
Bushy-tailed mongoose,0
Saeul,0
Bushy-tailed opossum,0
Flaxweiler,0
Thicket tinamou,0
Andreas Boyde,0
Baimendruwei,0
Lundret,0
Crnomasnica,0
Rečka,0
Comune di Verdello,0
Verdello,0
Grabovica,0
Грабовица,0
Steffen Dangelmayr,1
Kobišnica,0
Jasenica,0
Јасеница,0
Bush,0
Igroš,0
Podvrška,0
Courtenay,0
The Corporation of the City of Courtenay,0
Comune di Vertova,0
Vertova,0
Kostol,0
Bosbokrand,0
Bushbuckridge,0
Mapulaneng,0
Samarinovac,0
Hany Abubakr Mukhtar,1
Hany Mukhtar,1
Bushido,0
Mala Vrbica,0
Bushmaster BA50 Rifle,0
Manastirica,0
Bushmaster III,0
Karl August Reinhardt,0
Lyon tramway,0
Kupuzište,0
Mk44 Bushmaster II,0
"Petrovo Selo, Kladovo",0
Comune di Viadanica,0
Viadanica,0
Kladušnica,0
Mala Kamenica,0
Srbovo,0
Kovilovo,0
Ковилово,0
Jäneda,0
Busia County,0
FIFA World Cup,0
Miloševo,0
Милошево,0
Mihajlovac,0
Михајловац,0
Lasnamäe,0
Rogljevo,0
Bushy Park,0
Novi Sip,0
Inbhir Uraidh,0
Inverurie,0
Koigi Parish,0
Koigi vald,0
Comune di Vigano San Martino,0
Vigano San Martino,0
Maydh,0
Rivadavia,0
Intira Airlines,0
Las Breñas,0
Monte Grande.,0
Rosario de Lerma,0
El Huecú,0
Tibro,0
Szentistvánbaksa,0
Comune di Vigolo,0
Vigolo,0
South Bend,0
"South Bend, Washington",0
Tiszaladány,0
Business News Network (BNN),0
Peshtigo,0
City of Oswego,0
Oswego,0
Sajómercse,0
Oroville,0
"Oroville, Washington",0
BusinessObjects SA,0
Plottier,0
Merlo,0
Sajóvelezd,0
Veljkovo,0
Saint-Vincent-sur-Jabron,0
Comune di Villa d'Adda,0
Éla d'Ada,0
Villa d'Adda,0
Kardam,0
Кардам,0
Valbelle,0
City of Ocean City,0
"Ocean City, New Jersey",0
Kisa,0
Atropoides picadoi,0
Horgoš,0
Хоргош,0
"Town of Grand Chute, Wisconsin",0
Indi Home,0
樂悠居,0
Glamoč,0
Гламоч,0
Business and Information Technology School (BiTS) Iserlohn,0
Yuncheng Guangong Airport,0
Yùnchéng Guāngōng Jīchǎng,0
City of Portage la Prairie,0
Portage la Prairie,0
Issanlas,0
Gerald Malke,1
Oğuz,0
Empurany,0
Nawabshah,0
Nawab Shah,0
(نوابشاهه),0
Pennedepie,0
Comune di Villa d'Almè,0
Villa d'Almè,0
Chaman City,0
Chaman,0
چمن,0
Issamoulenc,0
Chiniot,0
Le Reculey,0
J. F. Oberlin University,0
桜美林大学,0
Deoband,0
Devband,0
Erwin Waldner,1
Qakh,0
Qax,0
La Rochette,0
Lalish (Ezidkhan),0
Lachapelle-sous-Aubenas,0
Comune di Villa d'Ogna,0
Villa d'Ogna,0
Genestelle,0
Salyan,0
Jaunac,0
Busscar Ônibus S.A.,0
Siyəzən,0
Laviolle,0
City of Cold Lake,0
Cold Lake,0
Bussell Highway,0
Bussell Island Site,0
Jacobabad,0
جيڪب آباد,0
Valvignères,0
Universitas Lugdunum,0
Université de Lyon,0
University of Lyon,0
Momoyama Gakuin University,0
桃山学院大学,0
ᒥᑦᑎᒪᑕᓕᒃ,0
Mittimatalik,0
Pond Inlet,0
The Water Margin,0
Comune di Villa di Serio,0
Villa di Serio,0
Qubadlı,0
Faunts,0
(Madinat aṣ-Ṣadr),0
Sadr City,0
مدينة الصدر,0
Madanapalle,0
మదనపల్లె,0
Lentillères,0
ยโสธร,0
Yasothon,0
City of Owen Sound,0
Owen Sound,0
Roi Et,0
Comune di Villongo,0
Villongo,0
มุกดาหาร,0
Mukdahan,0
Kosjerić,0
Косјерић,0
Ezine,0
Ancelle,0
Golovinsky District,0
Головинский район,0
Buster Bloodvessel,1
Châteauneuf-d'Oze,0
Gisela von Collande,0
Buster Brown,0
Buster Brown,1
Wewak,0
Aspres-lès-Corps,0
Buster Pickens,1
Le Bersac,0
Mnichovo Hradiště,0
Buster Smith,1
Pudivere,0
Buster Martin,0
Sebastiano Domingo,0
Le Glaizil,0
Bydel Stovner,0
Agnières-en-Dévoluy,0
Buster Williams,1
Esparron,0
Busua,0
Ochota,0
Châteauvieux,0
Barret-sur-Méouge,0
Bydel Nordre Aker,0
Busuanga Island,0
Busumbala,0
Châteauneuf-de-Chabre,0
École centrale de Lyon,0
Tabubil,0
Chabottes,0
Nové Sedlo,0
Busunya,0
Buissard,0
Comune di Vilminore di Scalve,0
Vilminore di Scalve,0
Qal`eh-ye Panjeh,0
Mikulčice,0
Chanousse,0
Szegi,0
Szigliget,0
El Condado (Laviana),0
El Condao,0
Brassac,0
LiAZ (Likino Bus Plant),0
Busy Little Bears,0
Vámosújfalu,0
Channeled whelk,0
Linares (Allande),0
Comune di Zandobbio,0
Zandobbio,0
Mezőzombor,0
Bénévent-et-Charbillac,0
San Emeterio (Bimenes),0
Legyesbénye,0
Château-Ville-Vieille,0
Butch Hancock,1
Monaj,0
Celón,0
Butch Harmon,1
"Claude Harmon, Jr.",1
Antonaves,0
Négyes,0
"Claude \""Butch\"" Trucks",1
Zarréu,0
La Cluse,0
Taktabáj,0
Butch Patrick,0
Fouillouse,0
Olaszliszka,0
La Bâtie-Vieille,0
Mosonszolnok,0
Suares,0
Taktakenéz,0
Villar de Sapos,0
Eyguians,0
Tiszatardos,0
Volyně,0
Saint-Benoît,0
Saint-Pons,0
Gyalopion,0
Butere,0
Kostajnica,0
Vidoši,0
Видоши,0
Thorame-Haute,0
École Supérieure de Chimie Physique Électronique de Lyon,0
Arvieux,0
Novi Travnik,0
Нови Травник,0
Revest-Saint-Martin,0
Bužim,0
Бужим,0
Pierrevert,0
Skakava Donja,0
Puimichel,0
Kalesija,0
Калесија,0
La Rochette,0
Grude,0
Груде,0
Puimoisson,0
Quinson,0
Donji Vakuf,0
Доњи Вакуф,0
Butler Ames,1
Butler Black Hare,1
Dužice,0
Fareham,0
Nibles,0
Vogošća,0
Вогошћа,0
Sainte-Croix-à-Lauze,0
"Butler, Pennsylvania",0
Fojnica,0
Фојница,0
Gračanica,0
Грачаница,0
L-Imqabba,0
Mqabba,0
Lü Meng's invasion of Jing Province,0
Butler Parker,0
Vareš,0
Вареш,0
Uzarići,0
Loikaw,0
BUTLERS GmbH & Co. KG,0
Butler University,0
Lukavac,0
Лукавац,0
Winona Ryder,0
Tržac,0
Geoagiu,0
Empress Dowager,1
Empress Dowager Tianhuang 天皇太后,1
Empress Dowager Tianyuan Sheng 天元圣皇太后,1
Empress Dowager Tianyuen 天元帝太后,1
Family name: Li,1
Given name: Ezi,1
Grand Empress Dowager 太帝太后,1
Li Ezi,1
Titles,1
Vlasenica,0
Власеница,0
Kraľovany,0
isiZulu,0
Zulu,0
Aachen,0
Кисељак,0
Habartov,0
Vitez,0
Витез,0
Sidi Barrani,0
Buton,0
Ljubuški,0
Љубушки,0
Butser Hill,0
Butser Ancient Farm,0
"Susitna North, Alaska",0
Kladanj,0
Кладањ,0
Vahdat,0
San Julián (Bimenes),0
"Butte, Alaska",0
Carreña,0
Sisterna,0
Parajas,0
Villagrufe,0
Sarfannguit,0
Butter,0
Rhodocollybia butyracea,0
''Hūlúnbèi'ěr Hǎilā'ěr Jīchǎng,0
Hulunbuir Hailar Airport,0
Хөлөнбуйр Хайлар Онгоцын Буудал'',0
Covadonga,0
Butterberg,0
Butterberg,0
Pola de Laviana,0
Xīlínhàotè Jīchǎng,0
Xilinhot Airport,0
Butterberg,0
Tongliao Airport,0
Tongliao Jīchǎng,0
Trasona / Tresona,0
San Esteban de Pravia,0
Villaverde (Allande),0
Villavaser,0
San Salvador del Valledor,0
Butterbrot,0
Cazaux,0
San Martín del Valledor,0
Parque Carrasco,0
Butterfly,0
An Là,0
The Butterfly Ball and the Grasshopper's Feast,0
Usulután,0
Gunnels,0
Cladosiphon okamuranus,0
Spot-banded Butterflyfish,0
Église Notre Dame Saint-Vincent,0
Butterfly Kiss,0
La Felguera,0
Dotted Butterflyfish,0
Chersónisos,0
Hersonissos,0
Χερσόνησος,0
The Chocolate War,0
The Butterfly Effect 3: Revelations,0
Comune di Zanica,0
Zanica,0
Casal Gregorio,0
Għargħur,0
Ħal Għargħur,0
Butterleaf National Park,0
Ruyigi,0
Buttermere,0
Ivybridge,0
Buttermere,0
Palermo,0
Comune di Zogno,0
Zogno,0
Butterosi,0
Lymington,0
La Bastide-de-Bousignac,0
Kingswear,0
"Waterville Valley, New Hampshire",0
Butterscotch,1
Paarl,0
Samos,0
Σάμος,0
Gudja,0
Il-Gudja,0
Butterworth Hall Brook,0
Ialysos,0
Ιαλυσός,0
Portishead,0
Butterworth,0
Butterworth,0
Khachmaz,0
Xaçmaz,0
Mingun,0
Buttes Chaumont,0
Bouan,0
Dawei,0
Sagaing,0
Butthole Surfers,0
Rumesnil,0
Gharm,0
Campagne-sur-Aude,0
Cavnic,0
Ilonse,0
Petrovec Municipality,0
Општина Петровец,0
Le Gast,0
Église Saint-Georges,0
Valdeblore,0
Nurak,0
Touët-sur-Var,0
Slănic,0
Roure,0
Butuo County,0
布拖县,0
Murghab,0
Diethylene glycol butyl ether,0
Eyn ol Din,0
عين الدين,0
Yafran,0
يفرن,0
Cassaignes,0
Kiikla,0
Malaussène,0
Thorndale,0
St Neots,0
Vendat,0
"Lordsburg, New Mexico",0
Utelle,0
City of Selkirk,0
Selkirk,0
Genneville,0
"Highland Heights, Ohio",0
Venanson,0
"Sardis, Mississippi",0
Lake Lucerne,0
Buur Heybe,0
Comox,0
Town of Comox,0
La Bezole,0
"North Ridgeville, Ohio",0
Nikiti,0
Νικήτη,0
Buloburde,0
City of Rochester,0
La Tour,0
Buur Hakaba,0
City of Estevan,0
Estevan,0
buw Holding GmbH,0
"Town of Schererville, Indiana",0
Tourrette-Levens,0
Fiskardo,0
Φισκάρδο,0
City of Grand Haven,0
"Grand Haven, Michigan",0
"Uhrichsville, Ohio",0
Kalaat M&#39;Gouna,0
Tighremt N Imgunen,0
Bize-Minervois,0
"Shelburne, Vermont",0
Ainu,0
Maghdouché,0
مغدوشة,0
"Ryan, Oklahoma",0
"Town of Moffat, Colorado",0
Église Saint-Polycarpe,0
Barbonville,0
"Tallmadge, Ohio",0
La Valette,0
"Fort Gibson, Oklahoma",0
Baslieux,0
"Martins Ferry, Ohio",0
"Monroe, Ohio",0
Bénaménil,0
"Fairborn, Ohio",0
"Mount Pleasant, New York",0
Buz Lukens,1
Crépey,0
Strathmore,0
Town of Strathmore,0
Bauzemont,0
Odry,0
Buzenval,0
Sáta,0
Pácin,0
Bazailles,0
Tiszabábolna,0
Buzz! Junior: Monster Rumble,0
Buzz! Junior: Jungle Party,0
Přelouč,0
Buzz Aldrin's Race Into Space,0
Megyaszó,0
Vágáshuta,0
La Toma (Argentina),0
Buzz Kulik,0
Mád,0
La Pola Siero,0
Pola de Siero,0
Méguet,0
Corriverton,0
Doulougou,0
Derby,0
Buzzi Unicem S.p.A.,0
Toéghin,0
Santa Rosa de Conlara,0
Pajusi Parish,0
Pajusi vald,0
Halliste Parish,0
Halliste vald,0
San José de Jáchal,0
Molezon,0
Haljala Parish,0
Haljala vald,0
Paistu Parish,0
Paistu vald,0
Ambonnay,0
Mikitamäe Parish,0
Mikitamäe vald,0
Avril,0
Vihula Parish,0
Vihula vald,0
Saarepeedi Parish,0
Saarepeedi vald,0
Bainville-aux-Miroirs,0
Anthelupt,0
Lysebotn,0
Gnarp,0
Bertrambois,0
Bučje,0
Бучје,0
Buślary,0
Reigate,0
Porjus,0
Bušiness (Prague-West District),0
Melton Mowbray,0
Cassagnas,0
Ilfracombe,0
Grundsund,0
Bušín,0
Bwa,0
"Bwiam, The Gambia - West Africa",0
Hörnefors,0
Bwana Devil,0
Torna Hällestad,0
Beuvillers,0
By Jeeves,0
Enånger,0
By the Law of Music,0
Byaduk,0
By the Grace of God,0
Washington,0
Sorbiers,0
Byakugō-ji,0
白毫寺,0
Uddeholm,0
Théus,0
Nödinge-Nol,0
Sharpe's rail,0
Sösdala,0
Saint-Jacques-en-Valgodemard,0
"Elizabeth City, North Carolina",0
Toila Parish,0
Toila vald,0
Byczeń,0
Neil Harris,1
Puhja Parish,0
Puhja vald,0
Swimmy,0
Bye Bye Love,0
Bye Bye Birdie,0
Donalda,0
Village of Donalda,0
Cibla,0
Bye Bye Blackbird,0
Bye Bye Birdie,0
Bye Bye Baby,0
Uckfield,0
Bye Bye Bluebird,0
Tachileik,0
Gorcy,0
Hi-Fi Message,0
Byfjord Tunnel,0
(F.A.Z.),0
Frankfurter Allgemeine Zeitung,0
Byfield National Park,0
Lahad Datu,0
Byford Dolphin,0
Deep Sea Driller (1974–1978),0
"Paris, Tennessee",0
Camas Long,0
Cambuslang,0
Cammuslang,0
Airoux,0
Forever Yours,0
Polateli,0
Bygdin,0
Grip!,0
Elbeyli,0
Tenganan Pegringsingan,0
Aiguilhe,0
L'Hospitalet-près-l'Andorre,0
Karkamış,0
Bylakuppe,0
Progressive familial intrahepatic cholestasis,0
Ekinözü,0
Ulukışla,0
Bylica,0
Leith,0
Lìte,0
Bylong Valley Way,0
Musabeyli,0
Baile Ùr na Maoirne,0
Newton Mearns,0
Face the Change,0
Võnnu Parish,0
Võnnu vald,0
Frederick Wilhelm von Egloffstein,1
Tomarza,0
Washington,0
Ceann Loch Biorbhaidh,0
Kinlochbervie,0
Peyroules,0
Bynovec,0
Redzikowo,0
Moriez,0
Smethwick,0
Malijai,0
Puerto Asís,0
Méailles,0
Aného,0
Marcoux,0
Byrdmaniax,0
"El Porvenir, Guna Yala",0
Revest-du-Bion,0
Byrds,0
Villa Nueva,0
Revest-des-Brousses,0
Concarán,0
La Rochegiron,0
Kissonde,0
Porto Amboim,0
Entrepierres,0
Sõmeru Parish,0
Sõmeru vald,0
Curbans,0
Byron,0
Byron Bay,0
Rous,0
Viru-Nigula Parish,0
Viru-Nigula vald,0
Verein für Leibesübungen Wolfsburg e. V. (Sports club),0
Verein für Leibesübungen Wolfsburg Fußball GmbH (Professional football club),0
VfL,0
VfL Wolfsburg,0
Berliner Zeitung,0
Enchastrayes,0
Byron De La Beckwith,0
Byron Gallimore,1
Tahkuranna Parish,0
Tahkuranna vald,0
Les Omergues,0
Byron Howard,0
Laekvere Parish,0
Laekvere vald,0
Val-de-Chalvagne,0
Boss Johnson,1
Byron Janis,0
Meyronnes,0
Byron Haskin,0
"Concord, Alabama",0
Faucon-du-Caire,0
Dvor,0
Municipality of Dvor,0
Općina Dvor,0
Larche,0
Byron Kurt Lichtenberg,1
Byron Morrow,0
Byron N. Scott,1
Donji Lapac,0
Donji Lapac Municipality,0
Općina Donji Lapac,0
Mallefougasse-Augès,0
Byron C. Preiss,1
Mallemoisson,0
"Star Valley, Arizona",0
Star Valley,0
Montfuron,0
Méolans-Revel,0
Takovo,0
Montagnac-Montpezat,0
Municipality of Red Lake,0
Red Lake,0
Mirabeau,0
Dubrovačko primorje,0
Općina Dubrovačko primorje,0
Rougon,0
Byskeälven,0
Byske,0
"Edgewater, Alabama",0
La Palud-sur-Verdon,0
Ilija,0
Prads-Haute-Bléone,0
Edington,0
Lambruisse,0
Općina Vižinada  - Comune di Visinada,0
Vižinada,0
Vižinada Municipality,0
Wilton,0
Gregory VIII,1
Kraljeva Sutjeska,0
Bystrzyca,0
Marine Division Reconnaissance,0
Bystrzyna,0
Coconut Grove,0
"Fort Sill, Oklahoma",0
San Juan de Flores,0
Bystrá nad Jizerou,0
Filby,0
Wolfgang Neuss,0
Pasir Gudang,0
Bystřany,0
Sébécourt,0
Vidya Malvade,0
B.Z.,0
Bystřice nad Pernštejnem,0
"Shields, Michigan",0
Byte,0
"Pictou, Nova Scotia",0
Uchiko,0
内子町,0
Teragaike,0
寺ヶ池,0
Kopparberg,0
Coatbridge,0
Cotbrig or Coatbrig,0
Drochaid a' Chòta,0
Eilean Iarmain,0
Isleornsay,0
The Chinese Feast,0
Abergwaun,0
Fishguard,0
Bytownite,0
Byzantine,0
Klippan,0
Craighouse,0
Taigh na Creige,0
Byzacena,0
Loch an Inbhir,0
Lochinver,0
Xiaoshenyang,1
Xiǎoshěnyáng,1
小沈阳,1
小沈陽,1
Caol Àcain,0
Kyleakin,0
Baile an t-Salainn.,0
Salkits,0
Saltcoats,0
Ojika Airport,0
小値賀空港,0
Diocese of Egypt,0
Waslala,0
Kızkalesi,0
Weifang Airport,0
(潍坊机场),0
Byzantine and Christian Museum,0
Βυζαντινό και Χριστιανικό Μουσείο,0
Prinzapolka,0
Clara of Brunswick-Wolfenbüttel,1
San Diego,0
Višni / Vishni,0
Вишни,0
Repton,0
Datong Yungang Airport,0
Dàtóng Yúngāng Jīchǎng,0
Bzinica Stara,0
Ložani / Lozhani,0
Ложани,0
Fine China,0
Sidirokastro,0
Σιδηρόκαστρο,0
Bzenec,0
Lakaica,0
Лакаица,0
Bzoummar,0
بزمار,0
Bzowo,0
Lukino Selo,0
Лукино Село,0
Mali Vlaj,0
Мали Влај,0
Givonne,0
Calhetas,0
Les Deux-Villes,0
Draize,0
Rudo,0
Рудо,0
Felgueiras,0
Visoko,0
Bárbara Bonola,1
Bánov,0
Bárbara Jacobs,1
Española,0
Paul Klatt,1
Barcena,0
Węgierska Górka,0
Beffu-et-le-Morthomme,0
Kúty,0
Albert Lieven,0
"Reno, Texas",0
Rychvald,0
Bárðar saga Snæfellsáss,0
Nový Bydžov,0
Lysá nad Labem,0
Nils Hellner,0
Boutancourt,0
Bárðarbunga,0
Chýnov,0
Zhetikara,0
Жітіқара,0
Gleno,0
An Sruthan Fuar,0
Caustrim,0
Coldstream,0
Pardesiya,0
بردسيا,0
Hatzor,0
Meerzorg,0
al-Kabul,0
Kabul,0
كابول,0
"Hubbard Lake, Michigan",0
New Castle Northwest,0
Hauteville,0
Urim,0
Shiwi'ma,0
Zuni,0
Condé-lès-Autry,0
Hatzerim,0
Postronna,0
Tamnič,0
Gerhard Schacht,1
Tekoa,0
Oštrelj,0
Оштрељ,0
Velika Vrbica,0
Chappes,0
Sikole,0
Boult-aux-Bois,0
Kapoeta,0
Battle of Yehuling,0
Cornwall,0
Lars Hinrichs,0
Golubinje,0
Defense of Van,0
Gonorrhea,0
Bäke,0
Klokočevac,0
Bälmeten,0
Rečica,0
Bälinge,0
Miroč,0
Мироч,0
Vratna,0
Вратна,0
Hemigalinae,0
Norbert Kückelmann,0
Vlaole,0
Taming of the fire,0
"Tusayan, Arizona",0
Der Tagesspiegel,0
Nova Gorica,0
Goult,0
"McKey, Oklahoma",0
Katharina Matz,0
São Roque do Pico,0
Calheta,0
Lajes do Pico,0
Bärbel Wartenberg-Potter,0
Franz Sales Meyer,1
Eyl,0
Municipality of Grad,0
Občina Grad,0
Bärenbach,0
Guiyu,0
贵屿,0
Mali,0
Napajedla,0
Bärenburger Schnurre,0
Hartland,0
Leimuiden,0
Berliner Kurier,0
Degerfors,0
Hynčice,0
Ikkatteq,0
Tanowo,0
Lagarde-Paréol,0
Dobra,0
Tajrish,0
تجريش,0
Xerophyllum tenax,0
Loriol-du-Comtat,0
Store Heddinge,0
Willi Schur,0
Kangeq,0
Dalen,0
Bärenköpfle,0
Slipper lobster,0
San Martín de los Andes,0
Bärenplatz,0
Negba,0
Saint-Saturnin-lès-Apt,0
Golden pottos,0
"Monroe, North Carolina",0
Burret,0
Dhiban,0
ذيبان,0
Saint-Sever,0
Westward Ho!,0
Bignicourt,0
Txillardegi,1
Daireaux,0
Apeldoorn,0
Besset,0
Veshnyaki District,0
Comune di Piossasco,0
Piossasco,0
"Pataskala, Ohio",0
"East Aurora, New York",0
"Rio Rico, Arizona",0
Prince Vasili Alexandrovich,1
Oosterend,0
"Asherton, Texas",0
Serres,0
"Halifax, Massachusetts",0
GNOME,0
"Vevay, Indiana",0
"Elmsford, New York",0
Rambaud,0
"Nissequogue, New York",0
Village of Nissequogue,0
Bäst of,0
"Fairplay, Colorado",0
Meum athamanticum,0
"Silverthorne, Colorado",0
Sado Airport,0
Ankang Wulipu Airport,0
Ānkāng Wǔlǐpù Jīchǎng,0
"Cheyenne, Oklahoma",0
Nephtheidae,0
"Head of the Harbor, New York",0
Village of Head of the Harbor,0
Lanice conchilega,0
Tóngjìn Fènghuáng Jīchǎng,0
Tongren Fenghuang Airport,0
San Francisco de Coray,0
Comune di Piscina,0
Piscina,0
Kōnan Airport,0
Kōnan Hikōjō,0
岡南飛行場,0
Moordrecht,0
Sausewind,0
Eygelshoven,0
Trhové Sviny,0
Zhongwei Shapotou Airport,0
Zhōngwèi Shāpōtóu Jīchǎng,0
Sulfaquinoxaline,0
Stará Červená Voda,0
Bågø,0
"Gardnerville Ranchos, Nevada",0
Chabařovice,0
Kobylá nad Vidnavkou,0
Port Ellen,0
Port Ìlein,0
Bård Vegar Solhjell,1
Jinzhou Xiaolingzi Airport,0
Jǐnzhōu Xiǎolǐngzi Jīchǎng,0
Jílové u Prahy,0
Båven,0
Město Albrechtice,0
Velký Šenov,0
Vamberk,0
Bærum SK,0
